uuid,display_id,ad_id,document_id,timestamp_view,platform,geo_location,clicked,day
4293babaf7455e,1697,117919,1697627,2016-06-14 04:08:17.533,1.0,US>IN>529,0,14
4293babaf7455e,1697,43127,1697627,2016-06-14 04:08:17.533,1.0,US>IN>529,0,14
4293babaf7455e,1697,258670,1697627,2016-06-14 04:08:17.533,1.0,US>IN>529,0,14
4293babaf7455e,1697,255565,1697627,2016-06-14 04:08:17.533,1.0,US>IN>529,0,14
f7db42d55ab62a,1698,199793,1781986,2016-06-14 04:08:17.698,2.0,US>CA>803,1,14
f7db42d55ab62a,1698,116154,1781986,2016-06-14 04:08:17.698,2.0,US>CA>803,0,14
f7db42d55ab62a,1698,184712,1781986,2016-06-14 04:08:17.698,2.0,US>CA>803,0,14
141fd8a04fb710,1699,155551,1715349,2016-06-14 04:08:17.707,1.0,CA>BC,0,14
141fd8a04fb710,1699,101761,1715349,2016-06-14 04:08:17.707,1.0,CA>BC,0,14
141fd8a04fb710,1699,18582,1715349,2016-06-14 04:08:17.707,1.0,CA>BC,0,14
141fd8a04fb710,1699,161839,1715349,2016-06-14 04:08:17.707,1.0,CA>BC,1,14
141fd8a04fb710,1699,201260,1715349,2016-06-14 04:08:17.707,1.0,CA>BC,0,14
141fd8a04fb710,1699,228566,1715349,2016-06-14 04:08:17.707,1.0,CA>BC,0,14
6f8ba61a4305ba,1700,179244,990997,2016-06-14 04:08:17.756,3.0,US>FL>539,0,14
6f8ba61a4305ba,1700,153427,990997,2016-06-14 04:08:17.756,3.0,US>FL>539,0,14
6f8ba61a4305ba,1700,328479,990997,2016-06-14 04:08:17.756,3.0,US>FL>539,0,14
6f8ba61a4305ba,1700,55518,990997,2016-06-14 04:08:17.756,3.0,US>FL>539,0,14
6f8ba61a4305ba,1700,50302,990997,2016-06-14 04:08:17.756,3.0,US>FL>539,0,14
6f8ba61a4305ba,1700,40494,990997,2016-06-14 04:08:17.756,3.0,US>FL>539,0,14
6f8ba61a4305ba,1700,332908,990997,2016-06-14 04:08:17.756,3.0,US>FL>539,1,14
6f8ba61a4305ba,1700,263717,990997,2016-06-14 04:08:17.756,3.0,US>FL>539,0,14
84e123eadfcf02,1701,290237,133130,2016-06-14 04:08:17.856,3.0,CA>QC,0,14
84e123eadfcf02,1701,277716,133130,2016-06-14 04:08:17.856,3.0,CA>QC,1,14
84e123eadfcf02,1701,101738,133130,2016-06-14 04:08:17.856,3.0,CA>QC,0,14
84e123eadfcf02,1701,94981,133130,2016-06-14 04:08:17.856,3.0,CA>QC,0,14
66b682e07e9898,1702,35316,1409802,2016-06-14 04:08:17.903,2.0,US>MT>754,0,14
66b682e07e9898,1702,92760,1409802,2016-06-14 04:08:17.903,2.0,US>MT>754,0,14
66b682e07e9898,1702,269035,1409802,2016-06-14 04:08:17.903,2.0,US>MT>754,0,14
66b682e07e9898,1702,12063,1409802,2016-06-14 04:08:17.903,2.0,US>MT>754,0,14
66b682e07e9898,1702,176854,1409802,2016-06-14 04:08:17.903,2.0,US>MT>754,0,14
66b682e07e9898,1702,116696,1409802,2016-06-14 04:08:17.903,2.0,US>MT>754,0,14
66b682e07e9898,1702,146172,1409802,2016-06-14 04:08:17.903,2.0,US>MT>754,0,14
66b682e07e9898,1702,141135,1409802,2016-06-14 04:08:17.903,2.0,US>MT>754,0,14
66b682e07e9898,1702,230212,1409802,2016-06-14 04:08:17.903,2.0,US>MT>754,1,14
66b682e07e9898,1702,206677,1409802,2016-06-14 04:08:17.903,2.0,US>MT>754,0,14
4c419c7ed693da,1703,173130,876750,2016-06-14 04:08:17.975,3.0,CA>BC,0,14
4c419c7ed693da,1703,21789,876750,2016-06-14 04:08:17.975,3.0,CA>BC,0,14
4c419c7ed693da,1703,154967,876750,2016-06-14 04:08:17.975,3.0,CA>BC,0,14
4c419c7ed693da,1703,194342,876750,2016-06-14 04:08:17.975,3.0,CA>BC,1,14
4c419c7ed693da,1703,228566,876750,2016-06-14 04:08:17.975,3.0,CA>BC,0,14
4c419c7ed693da,1703,278378,876750,2016-06-14 04:08:17.975,3.0,CA>BC,0,14
fb31453f546d58,1704,139684,1780319,2016-06-14 04:08:18.043,3.0,US>SC>517,0,14
fb31453f546d58,1704,171667,1780319,2016-06-14 04:08:18.043,3.0,US>SC>517,0,14
fb31453f546d58,1704,276187,1780319,2016-06-14 04:08:18.043,3.0,US>SC>517,0,14
fb31453f546d58,1704,328479,1780319,2016-06-14 04:08:18.043,3.0,US>SC>517,0,14
fb31453f546d58,1704,187175,1780319,2016-06-14 04:08:18.043,3.0,US>SC>517,0,14
fb31453f546d58,1704,240836,1780319,2016-06-14 04:08:18.043,3.0,US>SC>517,1,14
fb31453f546d58,1704,152328,1780319,2016-06-14 04:08:18.043,3.0,US>SC>517,0,14
fb31453f546d58,1704,171480,1780319,2016-06-14 04:08:18.043,3.0,US>SC>517,0,14
fb31453f546d58,1704,99512,1780319,2016-06-14 04:08:18.043,3.0,US>SC>517,0,14
581a63d51f97f4,1705,153427,1729702,2016-06-14 04:08:18.090,3.0,US>FL>548,0,14
581a63d51f97f4,1705,256835,1729702,2016-06-14 04:08:18.090,3.0,US>FL>548,0,14
581a63d51f97f4,1705,45188,1729702,2016-06-14 04:08:18.090,3.0,US>FL>548,0,14
581a63d51f97f4,1705,292603,1729702,2016-06-14 04:08:18.090,3.0,US>FL>548,0,14
581a63d51f97f4,1705,65514,1729702,2016-06-14 04:08:18.090,3.0,US>FL>548,1,14
581a63d51f97f4,1705,138353,1729702,2016-06-14 04:08:18.090,3.0,US>FL>548,0,14
191d7cf7665bc7,1706,88711,1715349,2016-06-14 04:08:18.115,3.0,US>IN>527,0,14
191d7cf7665bc7,1706,83658,1715349,2016-06-14 04:08:18.115,3.0,US>IN>527,0,14
191d7cf7665bc7,1706,180720,1715349,2016-06-14 04:08:18.115,3.0,US>IN>527,0,14
191d7cf7665bc7,1706,92114,1715349,2016-06-14 04:08:18.115,3.0,US>IN>527,1,14
191d7cf7665bc7,1706,153430,1715349,2016-06-14 04:08:18.115,3.0,US>IN>527,0,14
191d7cf7665bc7,1706,104999,1715349,2016-06-14 04:08:18.115,3.0,US>IN>527,0,14
f7c17e29343480,1707,211838,1766147,2016-06-14 04:08:18.116,3.0,US>PA>504,0,14
f7c17e29343480,1707,328479,1766147,2016-06-14 04:08:18.116,3.0,US>PA>504,1,14
5f810823bbf98b,1708,195273,1755529,2016-06-14 04:08:18.147,1.0,US>HI>744,1,14
5f810823bbf98b,1708,149539,1755529,2016-06-14 04:08:18.147,1.0,US>HI>744,0,14
5f810823bbf98b,1708,276187,1755529,2016-06-14 04:08:18.147,1.0,US>HI>744,0,14
c5bb7d75256fb4,1709,82345,1753839,2016-06-14 04:08:18.214,2.0,US>IA>679,1,14
c5bb7d75256fb4,1709,176475,1753839,2016-06-14 04:08:18.214,2.0,US>IA>679,0,14
adf53f96fcb78c,1710,120162,1768769,2016-06-14 04:08:18.265,2.0,US>NY>555,1,14
adf53f96fcb78c,1710,153776,1768769,2016-06-14 04:08:18.265,2.0,US>NY>555,0,14
600cc4f8bd8ec7,1711,19959,1690149,2016-06-14 04:08:18.307,1.0,US>CA>803,0,14
600cc4f8bd8ec7,1711,153260,1690149,2016-06-14 04:08:18.307,1.0,US>CA>803,0,14
600cc4f8bd8ec7,1711,116245,1690149,2016-06-14 04:08:18.307,1.0,US>CA>803,0,14
600cc4f8bd8ec7,1711,146246,1690149,2016-06-14 04:08:18.307,1.0,US>CA>803,0,14
600cc4f8bd8ec7,1711,133677,1690149,2016-06-14 04:08:18.307,1.0,US>CA>803,0,14
600cc4f8bd8ec7,1711,173005,1690149,2016-06-14 04:08:18.307,1.0,US>CA>803,0,14
600cc4f8bd8ec7,1711,52856,1690149,2016-06-14 04:08:18.307,1.0,US>CA>803,1,14
600cc4f8bd8ec7,1711,285721,1690149,2016-06-14 04:08:18.307,1.0,US>CA>803,0,14
600cc4f8bd8ec7,1711,288374,1690149,2016-06-14 04:08:18.307,1.0,US>CA>803,0,14
5cb6c418f28e3d,1712,12564,1711406,2016-06-14 04:08:18.346,3.0,US>ID>758,0,14
5cb6c418f28e3d,1712,61159,1711406,2016-06-14 04:08:18.346,3.0,US>ID>758,0,14
5cb6c418f28e3d,1712,167552,1711406,2016-06-14 04:08:18.346,3.0,US>ID>758,0,14
5cb6c418f28e3d,1712,155236,1711406,2016-06-14 04:08:18.346,3.0,US>ID>758,1,14
5cb6c418f28e3d,1712,70880,1711406,2016-06-14 04:08:18.346,3.0,US>ID>758,0,14
5cb6c418f28e3d,1712,71956,1711406,2016-06-14 04:08:18.346,3.0,US>ID>758,0,14
f6ca8e76098a25,1713,215848,1586178,2016-06-14 04:08:18.481,2.0,US>AL>522,0,14
f6ca8e76098a25,1713,252816,1586178,2016-06-14 04:08:18.481,2.0,US>AL>522,1,14
f6ca8e76098a25,1713,184712,1586178,2016-06-14 04:08:18.481,2.0,US>AL>522,0,14
f6ca8e76098a25,1713,149930,1586178,2016-06-14 04:08:18.481,2.0,US>AL>522,0,14
f6ca8e76098a25,1713,23690,1586178,2016-06-14 04:08:18.481,2.0,US>AL>522,0,14
db76f6f8167d87,1714,138609,1445148,2016-06-14 04:08:18.527,1.0,US>NM>790,0,14
db76f6f8167d87,1714,296295,1445148,2016-06-14 04:08:18.527,1.0,US>NM>790,0,14
db76f6f8167d87,1714,159228,1445148,2016-06-14 04:08:18.527,1.0,US>NM>790,0,14
db76f6f8167d87,1714,31655,1445148,2016-06-14 04:08:18.527,1.0,US>NM>790,0,14
db76f6f8167d87,1714,113519,1445148,2016-06-14 04:08:18.527,1.0,US>NM>790,1,14
db76f6f8167d87,1714,159405,1445148,2016-06-14 04:08:18.527,1.0,US>NM>790,0,14
967812866e3f55,1715,329356,1743081,2016-06-14 04:08:18.698,2.0,US>TN>640,0,14
967812866e3f55,1715,220463,1743081,2016-06-14 04:08:18.698,2.0,US>TN>640,1,14
967812866e3f55,1715,154922,1743081,2016-06-14 04:08:18.698,2.0,US>TN>640,0,14
24b39e7b3e8db9,1716,131545,1629870,2016-06-14 04:08:18.725,1.0,US>CA>803,0,14
24b39e7b3e8db9,1716,158908,1629870,2016-06-14 04:08:18.725,1.0,US>CA>803,0,14
24b39e7b3e8db9,1716,215180,1629870,2016-06-14 04:08:18.725,1.0,US>CA>803,0,14
24b39e7b3e8db9,1716,303446,1629870,2016-06-14 04:08:18.725,1.0,US>CA>803,1,14
b85a9b24ef90bc,1717,228959,1762366,2016-06-14 04:08:18.834,3.0,US>CA>803,0,14
b85a9b24ef90bc,1717,276187,1762366,2016-06-14 04:08:18.834,3.0,US>CA>803,1,14
b85a9b24ef90bc,1717,171667,1762366,2016-06-14 04:08:18.834,3.0,US>CA>803,0,14
b85a9b24ef90bc,1717,87548,1762366,2016-06-14 04:08:18.834,3.0,US>CA>803,0,14
b85a9b24ef90bc,1717,194925,1762366,2016-06-14 04:08:18.834,3.0,US>CA>803,0,14
b85a9b24ef90bc,1717,240836,1762366,2016-06-14 04:08:18.834,3.0,US>CA>803,0,14
b85a9b24ef90bc,1717,149539,1762366,2016-06-14 04:08:18.834,3.0,US>CA>803,0,14
b85a9b24ef90bc,1717,288365,1762366,2016-06-14 04:08:18.834,3.0,US>CA>803,0,14
b85a9b24ef90bc,1717,152328,1762366,2016-06-14 04:08:18.834,3.0,US>CA>803,0,14
825f25fc8414bb,1718,311264,1780319,2016-06-14 04:08:18.861,1.0,US>FL>528,0,14
825f25fc8414bb,1718,329944,1780319,2016-06-14 04:08:18.861,1.0,US>FL>528,0,14
825f25fc8414bb,1718,165329,1780319,2016-06-14 04:08:18.861,1.0,US>FL>528,0,14
825f25fc8414bb,1718,93924,1780319,2016-06-14 04:08:18.861,1.0,US>FL>528,1,14
825f25fc8414bb,1718,82218,1780319,2016-06-14 04:08:18.861,1.0,US>FL>528,0,14
825f25fc8414bb,1718,270297,1780319,2016-06-14 04:08:18.861,1.0,US>FL>528,0,14
825f25fc8414bb,1718,149541,1780319,2016-06-14 04:08:18.861,1.0,US>FL>528,0,14
825f25fc8414bb,1718,330189,1780319,2016-06-14 04:08:18.861,1.0,US>FL>528,0,14
825f25fc8414bb,1718,17150,1780319,2016-06-14 04:08:18.861,1.0,US>FL>528,0,14
31c2ff8b12e99e,1719,98661,1789106,2016-06-14 04:08:18.885,3.0,US>WA>881,0,14
31c2ff8b12e99e,1719,315462,1789106,2016-06-14 04:08:18.885,3.0,US>WA>881,0,14
31c2ff8b12e99e,1719,288932,1789106,2016-06-14 04:08:18.885,3.0,US>WA>881,0,14
31c2ff8b12e99e,1719,279992,1789106,2016-06-14 04:08:18.885,3.0,US>WA>881,0,14
31c2ff8b12e99e,1719,258419,1789106,2016-06-14 04:08:18.885,3.0,US>WA>881,1,14
31c2ff8b12e99e,1719,150057,1789106,2016-06-14 04:08:18.885,3.0,US>WA>881,0,14
3e90ca05d035ac,1720,323012,1789497,2016-06-14 04:08:18.902,1.0,US>CA>803,1,14
3e90ca05d035ac,1720,18049,1789497,2016-06-14 04:08:18.902,1.0,US>CA>803,0,14
3e90ca05d035ac,1720,153167,1789497,2016-06-14 04:08:18.902,1.0,US>CA>803,0,14
3e90ca05d035ac,1720,208613,1789497,2016-06-14 04:08:18.902,1.0,US>CA>803,0,14
681bd68fd45695,1721,163139,1704935,2016-06-14 04:08:18.931,2.0,CA>BC,1,14
681bd68fd45695,1721,240382,1704935,2016-06-14 04:08:18.931,2.0,CA>BC,0,14
681bd68fd45695,1721,205354,1704935,2016-06-14 04:08:18.931,2.0,CA>BC,0,14
681bd68fd45695,1721,125390,1704935,2016-06-14 04:08:18.931,2.0,CA>BC,0,14
44e1cae7c9c607,1722,74285,1764383,2016-06-14 04:08:19.025,3.0,US>MN>613,0,14
44e1cae7c9c607,1722,316019,1764383,2016-06-14 04:08:19.025,3.0,US>MN>613,0,14
44e1cae7c9c607,1722,191673,1764383,2016-06-14 04:08:19.025,3.0,US>MN>613,1,14
44e1cae7c9c607,1722,262642,1764383,2016-06-14 04:08:19.025,3.0,US>MN>613,0,14
44e1cae7c9c607,1722,173388,1764383,2016-06-14 04:08:19.025,3.0,US>MN>613,0,14
44e1cae7c9c607,1722,222029,1764383,2016-06-14 04:08:19.025,3.0,US>MN>613,0,14
44e1cae7c9c607,1722,288399,1764383,2016-06-14 04:08:19.025,3.0,US>MN>613,0,14
44e1cae7c9c607,1722,149597,1764383,2016-06-14 04:08:19.025,3.0,US>MN>613,0,14
44e1cae7c9c607,1722,95154,1764383,2016-06-14 04:08:19.025,3.0,US>MN>613,0,14
d0576e8bf59c85,1723,269017,1753710,2016-06-14 04:08:19.061,2.0,US>AL>522,0,14
d0576e8bf59c85,1723,125464,1753710,2016-06-14 04:08:19.061,2.0,US>AL>522,1,14
d0576e8bf59c85,1723,111319,1753710,2016-06-14 04:08:19.061,2.0,US>AL>522,0,14
dba31cf3997bda,1724,99568,807419,2016-06-14 04:08:19.110,2.0,US>CA>803,0,14
dba31cf3997bda,1724,78004,807419,2016-06-14 04:08:19.110,2.0,US>CA>803,0,14
dba31cf3997bda,1724,29281,807419,2016-06-14 04:08:19.110,2.0,US>CA>803,0,14
dba31cf3997bda,1724,225457,807419,2016-06-14 04:08:19.110,2.0,US>CA>803,1,14
dba31cf3997bda,1724,328019,807419,2016-06-14 04:08:19.110,2.0,US>CA>803,0,14
dba31cf3997bda,1724,225438,807419,2016-06-14 04:08:19.110,2.0,US>CA>803,0,14
b66d18cdb4db9a,1725,51910,1669669,2016-06-14 04:08:19.126,2.0,US>MN>613,0,14
b66d18cdb4db9a,1725,61939,1669669,2016-06-14 04:08:19.126,2.0,US>MN>613,0,14
b66d18cdb4db9a,1725,256392,1669669,2016-06-14 04:08:19.126,2.0,US>MN>613,0,14
b66d18cdb4db9a,1725,309361,1669669,2016-06-14 04:08:19.126,2.0,US>MN>613,0,14
b66d18cdb4db9a,1725,308384,1669669,2016-06-14 04:08:19.126,2.0,US>MN>613,0,14
b66d18cdb4db9a,1725,178610,1669669,2016-06-14 04:08:19.126,2.0,US>MN>613,0,14
b66d18cdb4db9a,1725,165380,1669669,2016-06-14 04:08:19.126,2.0,US>MN>613,1,14
b66d18cdb4db9a,1725,156459,1669669,2016-06-14 04:08:19.126,2.0,US>MN>613,0,14
f01d73c46688d7,1726,44927,1764507,2016-06-14 04:08:19.127,1.0,US>CA>807,1,14
f01d73c46688d7,1726,64765,1764507,2016-06-14 04:08:19.127,1.0,US>CA>807,0,14
f01d73c46688d7,1726,26300,1764507,2016-06-14 04:08:19.127,1.0,US>CA>807,0,14
f01d73c46688d7,1726,259370,1764507,2016-06-14 04:08:19.127,1.0,US>CA>807,0,14
f01d73c46688d7,1726,211592,1764507,2016-06-14 04:08:19.127,1.0,US>CA>807,0,14
f01d73c46688d7,1726,148675,1764507,2016-06-14 04:08:19.127,1.0,US>CA>807,0,14
6049e916111ae3,1727,231159,1620989,2016-06-14 04:08:19.203,2.0,CA>BC,0,14
6049e916111ae3,1727,112299,1620989,2016-06-14 04:08:19.203,2.0,CA>BC,1,14
6049e916111ae3,1727,84109,1620989,2016-06-14 04:08:19.203,2.0,CA>BC,0,14
6049e916111ae3,1727,111928,1620989,2016-06-14 04:08:19.203,2.0,CA>BC,0,14
103d318554d5f1,1728,77720,401036,2016-06-14 04:08:19.267,3.0,US>CO>751,0,14
103d318554d5f1,1728,112112,401036,2016-06-14 04:08:19.267,3.0,US>CO>751,0,14
103d318554d5f1,1728,124290,401036,2016-06-14 04:08:19.267,3.0,US>CO>751,0,14
103d318554d5f1,1728,301343,401036,2016-06-14 04:08:19.267,3.0,US>CO>751,0,14
103d318554d5f1,1728,29539,401036,2016-06-14 04:08:19.267,3.0,US>CO>751,1,14
103d318554d5f1,1728,92113,401036,2016-06-14 04:08:19.267,3.0,US>CO>751,0,14
2cf0d35f60c64a,1729,256392,1573953,2016-06-14 04:08:19.326,2.0,US>WA>810,1,14
2cf0d35f60c64a,1729,158479,1573953,2016-06-14 04:08:19.326,2.0,US>WA>810,0,14
2cf0d35f60c64a,1729,116107,1573953,2016-06-14 04:08:19.326,2.0,US>WA>810,0,14
2cf0d35f60c64a,1729,162413,1573953,2016-06-14 04:08:19.326,2.0,US>WA>810,0,14
5ce704e3818464,1730,233525,1784610,2016-06-14 04:08:19.386,3.0,US>TX>618,0,14
5ce704e3818464,1730,292551,1784610,2016-06-14 04:08:19.386,3.0,US>TX>618,0,14
5ce704e3818464,1730,190567,1784610,2016-06-14 04:08:19.386,3.0,US>TX>618,0,14
5ce704e3818464,1730,137859,1784610,2016-06-14 04:08:19.386,3.0,US>TX>618,0,14
5ce704e3818464,1730,99512,1784610,2016-06-14 04:08:19.386,3.0,US>TX>618,0,14
5ce704e3818464,1730,171667,1784610,2016-06-14 04:08:19.386,3.0,US>TX>618,0,14
5ce704e3818464,1730,173388,1784610,2016-06-14 04:08:19.386,3.0,US>TX>618,0,14
5ce704e3818464,1730,187175,1784610,2016-06-14 04:08:19.386,3.0,US>TX>618,1,14
5ce704e3818464,1730,328479,1784610,2016-06-14 04:08:19.386,3.0,US>TX>618,0,14
8478118558d158,1731,11963,205688,2016-06-14 04:08:19.426,1.0,US>OH>510,0,14
8478118558d158,1731,158633,205688,2016-06-14 04:08:19.426,1.0,US>OH>510,1,14
7f2ad90e9b8bed,1732,154114,1763904,2016-06-14 04:08:19.585,2.0,US>MO>609,0,14
7f2ad90e9b8bed,1732,146666,1763904,2016-06-14 04:08:19.585,2.0,US>MO>609,0,14
7f2ad90e9b8bed,1732,140430,1763904,2016-06-14 04:08:19.585,2.0,US>MO>609,0,14
7f2ad90e9b8bed,1732,181548,1763904,2016-06-14 04:08:19.585,2.0,US>MO>609,1,14
dda0cc5dfdd626,1733,139067,1584819,2016-06-14 04:08:19.669,1.0,US>MN>613,1,14
dda0cc5dfdd626,1733,254343,1584819,2016-06-14 04:08:19.669,1.0,US>MN>613,0,14
dda0cc5dfdd626,1733,331238,1584819,2016-06-14 04:08:19.669,1.0,US>MN>613,0,14
dda0cc5dfdd626,1733,95824,1584819,2016-06-14 04:08:19.669,1.0,US>MN>613,0,14
e64d0542c1418c,1734,141432,1279911,2016-06-14 04:08:19.734,2.0,US>MT>762,0,14
e64d0542c1418c,1734,120162,1279911,2016-06-14 04:08:19.734,2.0,US>MT>762,1,14
e64d0542c1418c,1734,83663,1279911,2016-06-14 04:08:19.734,2.0,US>MT>762,0,14
e64d0542c1418c,1734,129491,1279911,2016-06-14 04:08:19.734,2.0,US>MT>762,0,14
fe9cf40edd02a9,1735,143335,1754005,2016-06-14 04:08:19.737,3.0,US>CA>803,0,14
fe9cf40edd02a9,1735,332908,1754005,2016-06-14 04:08:19.737,3.0,US>CA>803,0,14
fe9cf40edd02a9,1735,61647,1754005,2016-06-14 04:08:19.737,3.0,US>CA>803,0,14
fe9cf40edd02a9,1735,329944,1754005,2016-06-14 04:08:19.737,3.0,US>CA>803,1,14
fe9cf40edd02a9,1735,153427,1754005,2016-06-14 04:08:19.737,3.0,US>CA>803,0,14
fe9cf40edd02a9,1735,74339,1754005,2016-06-14 04:08:19.737,3.0,US>CA>803,0,14
7fc177450b28b5,1736,97833,2861,2016-06-14 04:08:19.770,1.0,US>OR>801,1,14
7fc177450b28b5,1736,149449,2861,2016-06-14 04:08:19.770,1.0,US>OR>801,0,14
7fc177450b28b5,1736,266608,2861,2016-06-14 04:08:19.770,1.0,US>OR>801,0,14
7fc177450b28b5,1736,159207,2861,2016-06-14 04:08:19.770,1.0,US>OR>801,0,14
a577e395bc820c,1737,170750,1763108,2016-06-14 04:08:19.800,1.0,US>MD>576,1,14
a577e395bc820c,1737,61110,1763108,2016-06-14 04:08:19.800,1.0,US>MD>576,0,14
a577e395bc820c,1737,181694,1763108,2016-06-14 04:08:19.800,1.0,US>MD>576,0,14
a577e395bc820c,1737,54050,1763108,2016-06-14 04:08:19.800,1.0,US>MD>576,0,14
a74e34efb46719,1738,283506,1772885,2016-06-14 04:08:19.836,1.0,US>FL>561,1,14
a74e34efb46719,1738,150083,1772885,2016-06-14 04:08:19.836,1.0,US>FL>561,0,14
a74e34efb46719,1738,144121,1772885,2016-06-14 04:08:19.836,1.0,US>FL>561,0,14
a74e34efb46719,1738,180800,1772885,2016-06-14 04:08:19.836,1.0,US>FL>561,0,14
66355cc8adda00,1739,162857,1301780,2016-06-14 04:08:19.868,3.0,AU>02,0,14
66355cc8adda00,1739,230055,1301780,2016-06-14 04:08:19.868,3.0,AU>02,0,14
66355cc8adda00,1739,188085,1301780,2016-06-14 04:08:19.868,3.0,AU>02,0,14
66355cc8adda00,1739,215831,1301780,2016-06-14 04:08:19.868,3.0,AU>02,0,14
66355cc8adda00,1739,151261,1301780,2016-06-14 04:08:19.868,3.0,AU>02,0,14
66355cc8adda00,1739,209230,1301780,2016-06-14 04:08:19.868,3.0,AU>02,1,14
d9e4845ebe67d9,1740,237050,1116514,2016-06-14 04:08:19.918,2.0,US>CO>751,0,14
d9e4845ebe67d9,1740,134057,1116514,2016-06-14 04:08:19.918,2.0,US>CO>751,1,14
d9e4845ebe67d9,1740,237444,1116514,2016-06-14 04:08:19.918,2.0,US>CO>751,0,14
d9e4845ebe67d9,1740,292976,1116514,2016-06-14 04:08:19.918,2.0,US>CO>751,0,14
d9e4845ebe67d9,1740,184709,1116514,2016-06-14 04:08:19.918,2.0,US>CO>751,0,14
c3e4d7ab47b473,1741,124592,493120,2016-06-14 04:08:20.029,2.0,JP>01,1,14
c3e4d7ab47b473,1741,124583,493120,2016-06-14 04:08:20.029,2.0,JP>01,0,14
c3e4d7ab47b473,1741,103754,493120,2016-06-14 04:08:20.029,2.0,JP>01,0,14
c3e4d7ab47b473,1741,81655,493120,2016-06-14 04:08:20.029,2.0,JP>01,0,14
c3e4d7ab47b473,1741,60625,493120,2016-06-14 04:08:20.029,2.0,JP>01,0,14
c3e4d7ab47b473,1741,60620,493120,2016-06-14 04:08:20.029,2.0,JP>01,0,14
795aadad972a1d,1742,86615,1703546,2016-06-14 04:08:20.100,1.0,US>MI>505,0,14
795aadad972a1d,1742,47019,1703546,2016-06-14 04:08:20.100,1.0,US>MI>505,0,14
795aadad972a1d,1742,25289,1703546,2016-06-14 04:08:20.100,1.0,US>MI>505,1,14
795aadad972a1d,1742,173005,1703546,2016-06-14 04:08:20.100,1.0,US>MI>505,0,14
795aadad972a1d,1742,138353,1703546,2016-06-14 04:08:20.100,1.0,US>MI>505,0,14
795aadad972a1d,1742,45192,1703546,2016-06-14 04:08:20.100,1.0,US>MI>505,0,14
70e5221764a830,1743,105766,1777537,2016-06-14 04:08:20.119,2.0,US>CA>862,0,14
70e5221764a830,1743,44574,1777537,2016-06-14 04:08:20.119,2.0,US>CA>862,0,14
70e5221764a830,1743,36702,1777537,2016-06-14 04:08:20.119,2.0,US>CA>862,1,14
70e5221764a830,1743,235443,1777537,2016-06-14 04:08:20.119,2.0,US>CA>862,0,14
70e5221764a830,1743,169564,1777537,2016-06-14 04:08:20.119,2.0,US>CA>862,0,14
b43e7a06a7c46e,1744,331398,1630358,2016-06-14 04:08:20.273,2.0,US>CT>533,0,14
b43e7a06a7c46e,1744,215932,1630358,2016-06-14 04:08:20.273,2.0,US>CT>533,0,14
b43e7a06a7c46e,1744,144088,1630358,2016-06-14 04:08:20.273,2.0,US>CT>533,1,14
b43e7a06a7c46e,1744,212569,1630358,2016-06-14 04:08:20.273,2.0,US>CT>533,0,14
9b69c947ef3159,1745,28649,1774297,2016-06-14 04:08:20.409,3.0,IL>05,1,14
9b69c947ef3159,1745,216289,1774297,2016-06-14 04:08:20.409,3.0,IL>05,0,14
5a57898a9eaac5,1746,269017,1776349,2016-06-14 04:08:20.515,2.0,US>CA>803,0,14
5a57898a9eaac5,1746,329621,1776349,2016-06-14 04:08:20.515,2.0,US>CA>803,1,14
f306d867fc9496,1747,159312,357569,2016-06-14 04:08:20.547,1.0,US>WA>881,0,14
f306d867fc9496,1747,257685,357569,2016-06-14 04:08:20.547,1.0,US>WA>881,0,14
f306d867fc9496,1747,289104,357569,2016-06-14 04:08:20.547,1.0,US>WA>881,0,14
f306d867fc9496,1747,152173,357569,2016-06-14 04:08:20.547,1.0,US>WA>881,1,14
cf93af795e4b46,1748,85382,1772849,2016-06-14 04:08:20.865,1.0,IN>11,0,14
cf93af795e4b46,1748,59795,1772849,2016-06-14 04:08:20.865,1.0,IN>11,0,14
cf93af795e4b46,1748,22420,1772849,2016-06-14 04:08:20.865,1.0,IN>11,0,14
cf93af795e4b46,1748,238432,1772849,2016-06-14 04:08:20.865,1.0,IN>11,0,14
cf93af795e4b46,1748,115802,1772849,2016-06-14 04:08:20.865,1.0,IN>11,0,14
cf93af795e4b46,1748,98301,1772849,2016-06-14 04:08:20.865,1.0,IN>11,0,14
cf93af795e4b46,1748,150223,1772849,2016-06-14 04:08:20.865,1.0,IN>11,0,14
cf93af795e4b46,1748,65222,1772849,2016-06-14 04:08:20.865,1.0,IN>11,1,14
837e0e09fe6b5b,1749,183785,1649164,2016-06-14 04:08:20.896,2.0,US>TX>623,0,14
837e0e09fe6b5b,1749,132913,1649164,2016-06-14 04:08:20.896,2.0,US>TX>623,1,14
837e0e09fe6b5b,1749,155559,1649164,2016-06-14 04:08:20.896,2.0,US>TX>623,0,14
fb642d473895bd,1750,154113,1771086,2016-06-14 04:08:21.062,2.0,US>TX>618,0,14
fb642d473895bd,1750,282325,1771086,2016-06-14 04:08:21.062,2.0,US>TX>618,1,14
fb642d473895bd,1750,93324,1771086,2016-06-14 04:08:21.062,2.0,US>TX>618,0,14
e973ce58814ca3,1751,154918,1766888,2016-06-14 04:08:21.105,2.0,US>KS>616,1,14
e973ce58814ca3,1751,175603,1766888,2016-06-14 04:08:21.105,2.0,US>KS>616,0,14
